6R1/8/1N3N2/4N3/R1NN4/6Nk/R1N1N3/8,e2g1 e2f4 
4NRNR/8/8/1N6/7N/4N3/R7/6k1,h4f3 
N1NNN1NN/N2N1N1N/NNN3N1/2NN4/R1N5/1N1N1Nk1/RNN3N1/NN2NR1R,c5e4 
NNN5/2NN2N1/N1NN3N/1N2NN2/R2N4/N1N2NNk/RNNN4/2N1N1R1,f3g1 f3g5 
1N2R1R1/R7/4Nk2/R7/N1N5/8/6N1/N2N4,b8d7 
4N1N1/N1N2N1N/2N5/R1NN2N1/N1N4k/R6N/NN6/NNNN2RN,g5f3 
4R1R1/R4N2/5k2/6NR/7N/1N1N4/8/1N6,g5e4 g5h7 
1R1N4/7N/8/8/8/3NN2R/k7/4N2R,d3c1 d3b4 
NR1RN3/5N1N/N7/3N2NN/4NN1N/N6N/6NR/1NkN3N,f4e2 f4d3 
1N4RN/3NNN2/1NNN2N1/NN5N/NN2N2N/RNNN3N/1NN3Nk/RNN4N,h4f3 
1NN2RNR/1N4N1/1N1N4/8/8/8/R5NN/6kN,h2f3 
1R6/N2N3R/k7/7R/8/N7/8/8,d7c5 d7b8 
1N1N2RN/NN1N2N1/1NN1N1N1/2N3N1/1NNN3N/NN3N2/RNN1N1N1/1NN4k,e2g3 
R2NN2N/4N1Nk/RN5N/4N3/1NNN1N2/N3N3/2NN1NN1/1NN1NNR1,e8f6 
NRNR1NNN/1N1N1NN1/N1N1N2N/N4N1N/R5NN/2kN2NN/2N4R/4NN1N,g3e2 g3e4 
3NN3/5N2/6NR/k4N2/4N2R/8/8/1R2N3,d8c6 d8b7 
NNkN4/R1N5/4N3/4N3/1N1N1NNN/N7/1N4N1/NR1RN1N1,a8b6 
N2N3R/2NkN3/7R/N4N2/7N/N1N4N/NNN1NNNN/2RNRNNN,a8b6 
1RN5/8/3N4/5NN1/8/3NN2R/k2N4/7R,d3c1 d3b4 
NR6/7N/N1N1N1NN/8/7R/2k3N1/R7/3RNN2,g3e2 g3e4 
8/2N1N3/R2N4/NNN1N1Nk/R1N1N2N/2N1N3/N2N3N/6R1,e4g3 e4f6 
NNN1N1RN/N2N3N/1NN1N3/RN5N/NN5k/R1N4N/1NN1NN2/N2N1N1N,h8g6 
3R4/8/7N/7N/5N1R/2k5/7R/NR6,f4e2 f4d5 
5N2/R5N1/1Nk4N/7R/2N4N/2N3NN/1N1N3N/1RNRN1NN,c4a5 c4e5 
1N4N1/8/8/8/RN5N/6Nk/R1NN2N1/4N1R1,g2f4 
NR3NN1/1N1NN1N1/1NN1NN2/2NN1N2/N3N2R/k2N1NNN/4NNNR/5N1N,b6c4 
RN3N2/4Nk2/RN2NN2/N1N4N/N2N3N/N1N5/1N2NN2/N1NNRNR1,e6g5 e6d8 
5R1R/8/N2N4/8/1N1NN3/R7/6k1/R4N2,f1e3 
R1R2N1N/6NN/1N3N1R/NkN3NN/1NN4R/3NN2N/6N1/4N1N1,c4a3 c4d6 
2N2NNN/4NN1R/k2N4/1N2N1NR/8/2N5/4N3/NRN3NN,b5c7 
NNN3R1/N2N1N2/R7/7k/RN6/5N2/NNN2N1N/1NN3N1,d7f6 
R1RN2N1/4NNN1/N1N1N1N1/N4NN1/3N1N1N/1N4N1/1N5R/1kN1N2N,b3d2 
1NRN1NN1/4N2N/6NR/NkN1N1N1/1N2NNNR/4N3/1N1N1NNN/R1N2N1N,e4c3 e4d6 
6N1/7N/5N1R/1k6/1N5R/5N2/8/R1R2N2,f3d4 
N4RN1/1N6/8/R7/N5k1/RN6/8/6NR,g8f6 g8h6 
RN2NN2/N1N2kN1/R4N2/N1NN3N/N2N1N1N/N1N5/NN3NNN/1N1NRNRN,e8d6 
1N2RN1N/5N1N/R7/3kN1N1/3N3R/1N3N2/3N3N/2R5,h7f6 
N1R1RN1N/1N1N1N1N/1N1NNN2/N1N1N2N/3N1N2/NN4NN/R7/2NkN1N1,h3f2 
NN1R1R1N/N3NNN1/1N4N1/R3N3/1N1NkN1N/N3N2R/1N4N1/N1N1N1N1,f7g5 f7d6 
NNNRNR2/1N1N1N1N/1N1N2NN/N6N/N1N1N3/1N4N1/R2NN3/3Nk3,d2f3 
NR1N4/NN3N1N/3N2NN/N1NN4/3N2N1/N3NN1R/kN1N1NN1/N4NNR,d5c3 d5b4 
R2N3N/NN4Nk/RN1N4/4N3/N4N2/1N1NNNN1/1NNN2NN/2NNN1R1,f3g5 
2NRNR1N/N4NNN/NNNN1N2/N1N1N3/2N4N/N3N2R/4kN1N/R7,c6d4 
2kN1N1N/2N4R/5N2/1N4N1/5N1N/N1N1NN1N/5N2/NR1RN1N1,b5d6 b5a7 
NR6/7R/2k4N/2N3NR/4N2N/8/N2N1NN1/N1NR1N2,a2b4 
1N1N1N1N/2N3NN/4N2N/6N1/R6N/2Nk4/R6N/1NR1R3,e6f4 e6c5 
1R6/4N2N/3N1N2/2N5/2N5/8/7R/k7,c5b3 
1N5R/R4NN1/1N4kN/R7/8/1N4N1/N1NN1N1N/N1N1NRN1,f7e5 f7h8 
NNN1R1RN/8/8/8/R7/5k2/7R/5N1N,f1d2 f1h2 
NN2N3/1N6/5N2/2NN1N2/5N1R/k5N1/3N1N1R/1RNN2N1,d2b1 d2c4 
R1NNN2N/1N5k/R1NN3N/N7/N6N/N1NNN3/3N3N/NN2N1R1,e8f6 
N2R1R2/NN3N1N/3N4/N3NN2/1N4N1/N3N2R/1N1Nk3/N6R,f5g3 f5d4 
N5R1/R5N1/4N1Nk/R7/4N3/1N6/N7/N7,g7f5 
2Nk4/3N3R/8/6N1/8/NN1N4/8/NNRNR1N1,g5e6 g5f7 
6R1/1N5R/2N2k2/R3NN2/2NN3N/NN3N2/8/N3RN2,e5g4 e5d7 
NR1RN2N/7N/NN3NNN/N7/4NN2/R7/2k5/6NR,a6b4 
4kN2/R3N3/7N/8/N5N1/N1N5/N3N3/3R1RN1,g4f6 
NN2N3/R7/3N2k1/R5NN/8/1N4N1/NNN2N2/3NNRNR,h5f4 
RN6/N1N3k1/RNN5/NN6/N5N1/7N/NN1NNNN1/N1NN1R1R,c7e6 c7e8 
N1N1N1RN/R7/N3N2k/R7/8/1N1N1N1N/N7/NN6,h8f7 
7R/1k2N3/7R/3N4/N7/5N2/2N5/R1R2N2,a4c5 
N3NkNN/R7/N1NN4/3N3N/N5N1/N1N2NNN/1NN1N2N/NN1NRNR1,h8g6 
5R2/1N6/8/RN6/1N4k1/R2N4/N2N4/6NR,d3f2 d3e5 
R3N1NN/4N1NR/1kN1N2N/1N3NNR/3N2N1/1N1N1NN1/N1N1N2N/NNRN2N1,e7d5 e7c8 
2N5/8/8/6NR/5k2/7R/8/4RNR1,g5h3 g5e6 
RNR2N1N/6N1/N4N1R/Nk2N1N1/6NR/7N/1N5N/N3N3,a6c7 
N6N/8/1N3N1R/N4k2/1N5R/N1NN4/6NN/N1N1R1R1,g2e3 g2h4 
NR4N1/5N2/R2N3N/1Nk2N2/7R/N3N3/2N5/3R2N1,d6e4 d6b7 
1N3N1N/2N5/1NN3N1/N6R/1N1NkN1N/R3N3/1N4NN/N2RNRNN,h1f2 h1g3 
1R6/8/N2N3R/kN1N3N/7R/8/7N/8,d6c4 d6b7 
1R1N2NN/2N5/2NN2NN/N3N1NR/k2N2NN/5NNR/N5NN/N1N2N2,a2c3 
R4N1N/8/7R/Nk2N3/7R/8/5N1N/1NR1N3,b1a3 b1c3 
5N2/7R/3k4/7R/N7/2NN4/4N2N/NNR1R2N,c3e4 c3b5 
R1R1NN2/5N1N/2NN1NN1/4NNN1/3N1NNN/3NN3/1N3N1R/NkNN2N1,d1c3 
N5R1/R1N3N1/6Nk/R2N4/4N3/8/N7/1NN5,g7f5 
NN1RNRN1/1N4NN/R7/4k2N/N3N2R/2N3NN/N1N1N3/7N,b8c6 b8d7 
2N3R1/NNNNNN2/R1N4N/N6k/R1N5/N1N1NN2/1NNN4/1N1N4,d7f6 
1N2N1RN/2N5/1N4NN/8/8/RN6/6Nk/R2N4,h6g4 
6NR/NkN1N1N1/1N5R/6N1/NN1N1NN1/N1N4N/4NN2/R1RN1NNN,a4c5 
2NNR1R1/8/8/8/6N1/8/7R/5k2,g4h2 g4e3 
N2N4/R1N5/NN4kN/R4NN1/8/2N5/5N1N/NN1NNRNR,f5h4 f5e7 
1R1N4/N4N2/2NN2N1/6NR/k2NNNN1/6NR/7N/N5NN,e4c3 e4c5 
Nk6/1N4NR/5NNN/6NN/N6N/N3N1N1/1N3N2/R1R5,f6d7 
4RNR1/8/1N6/8/7R/5kN1/2N4R/8,c2e1 c2d4 
NN2R1RN/2N3N1/2N5/8/3NNN1N/2N5/R4N2/5k2,e4d2 e4g3 
7R/4kN1N/RN2N3/1NN5/8/1N1N1N1N/NN4NN/NNNRNR1N,b6d5 b6c8 
1R1R1N1N/N2NN1N1/N3N2N/6NR/1NkN1N1N/2N3NR/N3NN1N/2N3NN,d7e5 d7b6 
NN1NR1R1/1NNNNN2/1NN1N1NN/N1N5/1N3N1N/2N4N/R4N2/1NN2kN1,b1d2 
1NRNNNN1/N3NNNN/6NN/3NN2N/NN3N1R/Nk4N1/1N4NR/R2NN1N1,a4c5 
R1R1NNNN/3N1NN1/1NN1N2N/N4NN1/1N3N1N/5NNN/6NR/1k2N1NN,f3d2 
4R3/N7/8/3N3N/R7/2N2k1N/7R/N5R1,h3g1 h3g5 
N1N1NRN1/1N4NN/NN5R/1N2kN2/R3N3/1NN3NN/2N1N1N1/N2R1N1N,b6c4 b6d7 
3N1N1R/NN1N3N/NN6/1N2N3/R5N1/NN1N1Nk1/R1N2N2/NN1N1R2,f2h1 f2e4 
5R2/8/RN6/1N3NkN/RN6/N2N4/7N/NNN4R,h2f3 
k2N1NN1/N4N1R/N6N/N1N2NNN/5NNN/7N/2N1N2N/1RNN1NN1,a6c7 
NR4N1/3N2NN/5N1R/kN1N1N1N/5NNR/2N3N1/N1N1N2N/N4NN1,a1b3 
NR1R4/5N2/3NN1N1/N7/N7/R6N/2k2N2/2N4R,e6d4 
NRNRNN2/1NNNNN1N/1N2NNNN/N1N1N1NN/N3NN1N/R7/2k2N2/R1N5,e6d4 
2R1R2N/5N2/5N2/R7/3kN3/R3N2N/8/8,e3c2 e3f5 
4R3/5NN1/R2N3N/N1NkN3/3N3R/3N1NN1/1N1N3N/2R1N1N1,d3b4 d3f4 
NNR1RNNN/2N2N2/NNNN3N/2N1N2N/3N1N1N/8/2NN3R/N2k2N1,c2e3 
R2N4/NN4Nk/R7/N7/N1N1NN2/1N1NN3/3N2N1/N1N1NNR1,e4g5 e4f6 
4N2R/kN4N1/1N5R/3N2N1/N3N3/1N4NN/N7/1R2NN2,b6c8 
1N1NR1R1/2N1NN1N/1N6/8/8/N4N1R/5kNN/7R,h2g4 
1N2kN1N/R3N3/1N5N/N1N1N1N1/N1N5/N1NNNN2/N4N1N/1NNR1RN1,c4d6 
RNR1N1N1/1N1N3N/2NN3N/1N4N1/3NN1NN/5N1R/NkN1N1NN/5N1R,d6c4 
4NR1R/N1N1N2N/N7/N7/3N4/R6N/3N2k1/R7,h3f4 
4R1N1/R2N3N/N2kNNN1/R7/NN3N2/8/N3N3/1NR5,f6e4 f6e8 
2R1R1N1/7R/N2k2N1/R1NN4/N7/1N3N1N/N1N1N3/NNNNN2N,c5e4 c5b7 
NNNN1NRN/1N2N3/R2N4/NN2N2k/RNN5/4N3/NNNN1NNN/2NN4,g2f4 
1N2RN2/R2N4/N2kN3/R6N/1N3N2/1NNN1N2/N1N4N/1NRN2NN,c3e4 c3b5 
1RN5/NNN3NN/3N4/3N2NN/1NN1N2N/6N1/4N2R/k5N1,b4c2 
4R1N1/R6N/N1Nk4/R1N5/1N3NN1/7N/7N/NNR5,c5e4 c5b7 
1R3NNN/3N2NN/7N/N5N1/N3NN1R/k2N2N1/N5NR/3N1N2,a5c4 
N2R1R2/N3N3/8/RN6/4k3/4N2R/2N3N1/8,b5c3 b5d6 
1R5N/2N1N3/5N2/3N3R/k7/6NR/8/N4N2,d5c3 d5b6 
N6R/1k3N2/6NR/4N3/8/4N1N1/N1N2N2/R1RN1N2,f7d6 f7d8 
3RNR2/5N1N/1N6/4N3/8/8/7R/4k3,e5d3 e5f3 
RN1N4/1NN3Nk/R2N4/1N3N2/NN1N1N1N/N1N4N/1NN3N1/2NN2R1,h3g5 
5N1N/1NN3N1/8/4N1NR/k4N2/N3N1NR/2N4N/1R5N,b7c5 
1NN2RNR/NN2N3/RN1N2N1/NN1N1NkN/RNN5/NN1NN3/NN6/N1NN4,d6e4 d6f7 
1NN1R1R1/2NN2N1/8/N4N2/8/R5N1/2N1Nk2/N6R,g3h1 g3e4 
3NN1R1/7N/2NNNN1N/1N2N3/N1NN4/N1NNNN2/RNN5/1N2N1Nk,d3f2 
NNN2RNN/NNNN1N1N/2N1N3/1NN3N1/R3N3/1N2kN1N/N3N2R/1NNR2NN,c7d5 
1NN1N1RN/N3NN1N/2NN2N1/1NNN2N1/NN3N1N/NN6/RN2N3/N1N4k,e2g3 
NR2NNNN/3N1N2/2N1NN2/4NN1N/R1N3NN/2k5/2N4R/N2R1N1N,f6e4 f6d5 
7R/k7/7R/N7/8/4N3/4N3/1R6,a5c6 
N1R1N1N1/3N4/NN3NN1/R2N3N/N2k1NN1/R2N3N/1N3NN1/4RN1N,f4e2 f4e6 
Nk5N/7R/1N1N3N/8/8/4N2N/6N1/R1R1N3,b6d7 
1RN5/5N2/N4N1R/k7/N2NNN1R/5N2/N6N/4N1NN,d4b3 d4c6 
2R1R3/4N3/8/1N5N/8/8/3N3R/3k4,b5c3 
4NR1R/4N3/N2N2N1/8/1N1N4/R7/6k1/R7,g6f4 g6h4 
1N1NRN1N/NN1N1NN1/R2N4/2NkN1N1/R2N3N/NN3N2/3N3N/2R1N1NN,d7b6 d7f6 
1NR2N1N/NN3NN1/R2N3N/N2kN1N1/6NR/NN4N1/3N1N2/N3R2N,g4e3 g4f6 
2N5/1N6/5N2/7R/2N2k2/RN6/8/4R1R1,f6d5 f6h5 
NNRNR2N/N1NN3N/N2NN1N1/4N1N1/1N6/5N1N/R7/N1Nk4,h3f2 
4N2R/k5N1/NN5R/3N4/8/7N/4N3/1R1N1N2,b6c8 
4R1R1/8/8/8/8/5N2/1N3N1R/5k2,f3d2 f3h2 
4NN2/R1N2N1N/2k2N2/7R/N3N2N/N7/8/1R1RN2N,f7e5 f7d8 
7k/RNN5/8/4N3/2N3N1/6N1/1N5N/6R1,e5g6 e5f7 
NR1R4/5N1N/1N4N1/1N6/7N/6N1/R1N5/2kN3N,g3e2 
N1R3N1/7R/3kN3/R1NN4/N7/1N5N/2N3NN/1N1NRN2,c5e4 c5b7 
NNRNRNN1/N1N3NN/1N1N1N2/N5N1/R7/3kN3/R2N3N/1N1N1N2,d1b2 d1f2 
N1N1R1NN/1N1N1N1N/NN4N1/N6R/N1NkN3/3N3R/NN3N2/1NRN1N1N,a5b3 a5c6 
7R/N1NkNNN1/3N3R/N7/8/N1N1N1NN/N1N1N1N1/NNRNR3,f7e5 
R7/1NkN4/R1N5/N6N/N2N3N/1N4NN/6NN/NRNR2N1,d4b5 d4e6 
7R/1k2N1NN/1N4NR/8/3NN1N1/2N4N/1NN5/RNR3N1,e4c5 e4d6 
2N1RNRN/2N5/1NN2N1N/N6N/NN3N1R/2N2kN1/R7/N1N4N,c6d4 c6e5 
3N1Nk1/R7/3N4/4N1N1/N1NNN3/NN2NNNN/1NN1NNNN/NN2NR1R,e4f6 
N2N3N/1N5R/5k2/R7/7N/1N1NN3/N7/N1NNR1RN,e3g4 e3d5 
1N2R3/1N3N1N/1NNN4/5N1R/4Nk2/R7/8/3N1NR1,b6d5 
1NkNN3/6NR/N6N/6NN/1N1N2N1/NN2N3/2NN4/1R1R2N1,e8d6 
1N6/4N3/1N6/R2N4/6k1/R1N5/1N6/2N2R1R,d5e3 d5f6 
3R1N1N/8/2N5/R7/4k3/R6N/1N4N1/N4R2,h3f2 h3g5 
1R1R4/2N1NN2/1N6/3N4/8/8/R1N3N1/NNk5,a1b3 
7R/1k4N1/7R/8/2N5/8/8/R1R3N1,c4a5 c4d6 
4R1R1/3N4/3N3N/8/4N3/8/R7/5k2,e4d2 e4g3 
8/3N1N2/NN5R/N1N1Nk2/R4N2/N6N/NN6/4R1R1,f7d6 f7h6 
1NN1N1R1/R1N5/7k/RN2N2N/N7/1N6/N2N4/7N,e5g4 e5f7 
1NN1NN2/R1NNN3/1N2N1Nk/RNN5/NNN1NN2/N2N4/1N1N2N1/N3NNRN,e7f5 e7g8 
2R5/N7/4N2R/3kN3/7R/N7/1N1N4/2N1R1N1,e6f4 e6c7 
RN6/4k3/R7/8/6N1/8/3N1N2/2NR1R2,b8c6 
4k3/7R/1NN5/2NN4/8/5N2/6NN/2NRNR2,d5f6 d5c7 
7R/1k5N/7R/8/N7/4N3/5N2/R1R5,a4c5 
1RNN3N/8/R7/2k2N1N/R6N/5N1N/N3N2N/3R1NN1,d8e6 d8b7 
1NNNNN1N/4N3/3N1N2/N4NN1/R6N/3kN3/R6N/N1R1R2N,h1f2 
2NkN3/R1NN4/1N6/7N/2N1N2N/N1N4N/5N2/2R1R3,c7e6 
5N2/3N4/4N2R/k2NN3/7R/3N1N2/N7/1R6,e5c4 e5c6 
3R1R2/7N/N3N1N1/1N1N1N1N/2N3NN/1N5N/R3N3/1N1NkN2,h4g2 h4f3 
4R2N/8/1N1N1NN1/8/5N1R/4Nk2/5N1R/2N3R1,g6h4 g6e5 
2N1Nk2/N4N1R/1N6/1N1N1N2/NNN1N3/1N1N1N1N/3N2NN/1NNNRNRN,b6d7 
1R1R1N2/1N5N/N1N5/8/5N2/8/7R/2k5,f4e2 f4d3 
3NR1N1/2N4N/3N4/N5N1/7R/N2kN1N1/6NR/2R5,g2e1 g2f4 
N1NNRNRN/RN3N2/4Nk2/NN5R/N2N3N/NN5N/2N1N3/3NNN2,f8d7 f8h7 
N5N1/7R/2Nk4/R7/N4NN1/2NN1N2/N7/2RNR1NN,c3e4 c3b5 
6N1/8/R4N2/5k2/7R/7N/8/4R1R1,g8h6 g8e7 
8/4N3/6N1/1NN5/7R/4kN2/7R/3R1R2,e7d5 e7f5 
1R4N1/5NN1/7R/k1N2N2/6NR/2N5/6NN/1N3NN1,c5b3 c5b7 
5N2/R2N3N/NN1kN3/R2N3N/NN3NN1/5N1N/2N1N1NN/2RNRNN1,b6c4 b6c8 
6kN/R6N/N7/8/8/N3N2N/2N4N/5R1R,h7f6 
1NN3N1/4N3/2NNN3/N1N5/RNNN4/6Nk/R6N/1N4R1,e6f4 e6g5 
R6N/3k4/7R/8/8/3N2N1/6N1/N1R1R3,d3c5 d3e5 
R1NN2N1/1NkN1N1N/6NR/N6N/2N5/1N4NN/NN1NN1NN/1R1RN3,d8e6 
4R3/N7/6N1/R2N4/3k4/R7/8/2R5,a7b5 a7c6 
8/3N4/1N3N2/2N5/N3N2R/k2N4/4N2R/1R6,b6c4 
1N5R/4k3/7R/1NN5/N3N3/7N/2N4N/N2R1R2,b8c6 
2NN1NR1/N1N1N3/RN1N3N/N3N2k/R1NNN3/NN2NN2/1NN4N/N1NN4,e4g3 e4f6 
N2NR1R1/N2N1N2/1NNN4/NN4N1/1N3N2/N1N5/1N3N1R/4Nk1N,h1g3 
RN6/3NN3/5N1R/Nk4N1/1N4NR/8/8/N1RNN2N,d1c3 
2N1R3/RN3N2/5k2/R7/1N1N4/N2N1N1N/8/N3NNR1,b4d5 
R1N5/1N1N2k1/R6N/8/1NN5/5N1N/5NNN/N4RNR,h6f5 
NN1NN2R/RN4N1/NN3Nk1/R7/1NN1N3/NN2N3/1NNN1N2/NNNN1R1N,c4e5 
1NNNNRN1/N4N1N/N5N1/1NN4N/4N2R/3Nk3/R3N3/NNNR2NN,a1c2 
2N5/NN3N1N/NN3N2/7R/2Nk4/R7/N4N2/2R1R3,a7b5 a7c6 
N1R2NN1/R6N/N1NkN1N1/7R/NN1N1NN1/1N1N3N/2N3NN/N1NNR1N1,d4b5 d4f5 
k3N3/N6R/3N2N1/8/7N/2N5/2N5/1R3N2,e8c7 
1N1R1R2/4NN1N/7N/NN6/8/6N1/N6R/NN2k3,a1c2 
N4N1N/1N1N4/8/R7/3k4/R7/1N6/2R1R3,f8e6 
N3NRNR/NN6/RN4N1/N2N1Nk1/RN4N1/NN2N3/1N2N1NN/N4N2,h2f3 
7R/1k4N1/7R/1N1N4/8/4N1N1/1NN1NN2/R1RN4,b5d6 
4R1R1/N7/8/3N4/N7/8/1N5R/5kN1,d5e3 
N2k3N/R2N4/N4N2/8/N3N3/N1NN4/1NN5/N1R1R1NN,h8f7 
4R1RN/1N1N1N2/N3N3/6N1/1N3N2/8/7R/3N1kN1,d1e3 
1NN2RNN/N6R/4k3/R3N3/6NN/N1N1NNN1/NN1N1N1N/1NNRN2N,f3d4 f3g5 
1R1R3N/3N2N1/1N5N/4N3/7N/RNN5/2k4N/2N4R,b3a1 b3d4 
N1N2k2/1N5R/5N2/8/8/1N6/5N2/2NNRNR1,f6d7 f6h7 
3R1R1N/R7/1N1Nk2N/7R/4N3/2N1N3/NN1N1N2/N3NNNN,e4c5 e4g5 
N1N5/6N1/2N5/1N3N2/R1N5/3N2Nk/R7/1N2N1R1,d3f2 d3f4 
R1R2N2/1N1N4/1N6/8/8/7R/1k6/N6R,b6a4 b6c4 
4NRNR/N3NN2/1N2N1N1/NNN4N/1N2N3/NN2N1N1/R5N1/1N3Nk1,g3e2 
NNNR1R2/N1N3N1/8/2N5/4N1N1/N6R/4k3/7R,e4c3 e4g3 
1NN4R/N1N1N1N1/8/R5N1/2N3kN/R7/3N4/2N2RN1,c4e3 c4e5 
1N1NN3/1N2NN1N/3N2N1/6NR/k2N1NNN/7R/3N1N2/1RN1NNNN,b7c5 
NR1N2NN/5NN1/N1N1NNN1/2N5/N3NNNR/k4N2/N3N1NR/2N1NN1N,e1c2 
8/2N4N/N1N2N1N/6NR/2kN4/R1N3N1/5N2/1R1R4,c6a5 c6e5 
NNNNRNRN/NNN5/NN1NNN2/2NN3N/RN3N2/N1N1NkN1/RN6/N6N,e6d4 e6g5 
N1N1R1N1/N1N1N1NN/NN1N1N2/N5N1/7R/3kN1N1/3N3R/NNR3N1,a6b4 a6c5 
NRNNN3/8/5N2/8/N6R/k7/1N2N1NR/8,b2c4 
3RNR1N/3N2N1/2N1NNN1/N4N2/N5N1/1N2N1N1/N3N2R/1N1NkN2,e3c2 e3g2 
3R1R2/1NNNN3/1NN5/NN6/N7/8/7R/4k1N1,g1f3 
NN1N1NRN/3N3N/RN2N3/N1N2kN1/1N3N1R/N1N4N/NN3N1N/NN2R3,e6d4 e6g7 
4kN2/R7/7N/8/5NN1/8/8/2NR1R2,g4f6 
N5NN/6N1/NN4N1/3N3R/3kN1N1/7R/NN3NN1/1NR1R3,g7f5 g7e6 
N7/R7/7k/R3N3/4N3/N7/4N3/6R1,e5g4 e5f7 
3NNR1R/NNNN1N2/2NN3N/N4N1N/8/N1N5/RNN5/N5kN,c3e2 
RNRNN1NN/NNNNN1N1/4N2N/3N3N/3N2N1/5NNR/1k2N1N1/N3N1NR,e1d3 
1RN3N1/6N1/8/8/2N5/N5NR/k1N3N1/7R,c2b4 
NNNRN2N/N2N3N/N1N2NN1/1NN3NN/N3N2R/1N1Nk2N/R3N3/2N2RN1,f6g4 f6d5 
5N1R/4Nk2/4NN1R/3N3N/N6N/8/1N2N1N1/1N2RNRN,e6g5 e6d8 
3k4/R6N/5N2/7N/3NN3/6N1/1N6/2R1R3,d4c6 d4e6 
8/2N5/4N2R/k3NNN1/N3NNNR/8/N3N2N/1R2N2N,e5c4 e5c6 
Nk2N2N/5N1R/8/4N3/N1N1N3/2NNN1N1/1N2N1N1/R1RN1N2,e5c6 e5d7 
R1N3NN/2N1N1N1/3N2NN/3NN1N1/5N1R/1kN4N/1N5R/1NRNN1NN,b1d2 
3k4/R7/7N/8/6N1/8/8/2RNR3,h6f7 
3RN1N1/2NN4/4N1N1/7N/7R/2kN4/R6N/1R6,c7b5 c7d5 
N6N/N2N3N/R4N2/3NNkN1/NN3N1R/N2N4/N2N4/N3R1R1,d5e3 d5e7 
5NR1/R7/7k/R7/8/8/5N2/7N,f2g4 
NN4NR/N3N3/RNN5/NNN3kN/RNN3N1/NN1NN3/NN2N1N1/1NNN1R1N,c5e4 c5e6 
NR1R2N1/8/5NN1/8/N3N3/RNN5/2k5/2N4R,b3a1 b3d4 
NN1R1R2/4N3/N5NN/4N3/1N5N/R7/4kN2/N6R,g6f4 
1R6/8/8/2N5/7N/8/7R/k4N2,c5b3 
6R1/1N6/1N3N2/R7/N3N2k/R2N4/4N3/2NN2N1,g1f3 
2N3R1/4NN2/1NN1N1N1/NNN5/N1N5/R1N5/4NNNk/R2N4,f2g4 
NR2N2N/N3N1N1/4N1N1/6NN/6NR/kN3N1N/N3NN1R/7N,a7b5 
3k2N1/2N4R/N7/8/4N1NN/NN6/1N6/2R1R1NN,c7e6 
kN1N3N/6NR/8/NN6/8/N3N1N1/NN2N3/NR4N1,b5c7 
N1N1Nk2/N5NR/N1NN4/1N5N/1N2N3/NNNN1NNN/1NN1NN1N/N1N1R1R1,g7e6 
1k6/7R/4NN2/1N6/8/1N6/7N/R1R2N2,f6d7 
NN2NNRN/4N2N/NNN1N1N1/NN3N2/N4N2/R1N4N/2N2N1k/RN1N3N,f2g4 
NN3R1R/N1N1N2N/3N3N/2N1N3/1N6/N7/RNN3N1/6kN,e5f3 
R1R2N2/2NN4/3N3N/1N5R/1kN3N1/7R/6N1/5N1N,c7d5 c7a6 
6k1/R7/8/8/4NN2/8/N7/5R1R,e4f6 
1NN2R1R/5N2/N4N2/NN3N2/1N2N3/R1N3N1/N5kN/R7,f5e3 f5h4 
3Nk3/N3N2R/8/8/2NN4/2N4N/8/3R1R2,c4d6 
R1R4N/1N5R/1kN5/1N3N1R/8/4NN2/5NNN/2NN4,e3c4 e3d5 
1NN3R1/1N1NNN2/2N2N2/RN6/4N2k/R7/N3N3/1NN5,e7f5 e7g6 
3R2N1/7R/4k2N/R3N3/1N6/5N2/3N3N/NN1NNR2,f3d4 f3g5 
N2k4/R3N3/8/8/4N1N1/8/3N4/2R1R1N1,e7c6 
1NNRNR1N/4N3/8/8/1N6/1N6/R3N3/4kN2,b4c2 b4d3 
N2kN3/R5NN/6N1/1N6/6N1/1N2N2N/N1N5/2RNR2N,g7e6 
RN1N2N1/N4Nk1/R1N5/3N4/NN4N1/1NN2N2/1N4NN/NNN2RNR,d8e6 
N3N2R/1N1Nk2N/R3N2N/2N3N1/N1N3N1/3N1N2/NNNNNNNN/NN1R1RN1,h6f5 h6g8 
2R1R1NN/8/7R/3k4/R2N4/1N3N2/3N4/4N3,g8f6 g8e7 
6k1/RNN3NN/4N3/1N6/8/1N6/2NNN2N/1NN2RNR,h7f6 
k5NN/N4N1R/N1N2N2/N4N2/1N4N1/4NNN1/2N3N1/1R6,a6c7 
4RNRN/8/NN4N1/7N/8/7R/NNN2kN1/RN3N2,b2d1 b2d3 
2N5/1NN1N3/N4N2/2N5/RN6/3N3k/R1N4N/N1N3R1,d3f2 d3f4 
4N3/R7/N1N1N2k/R7/1N6/1N1N1N2/3NN2N/N2N1NR1,h2g4 
3NN2R/kN6/6NR/6N1/4NN2/4N1N1/N2NN1N1/NRN3N1,d8c6 
4R1N1/R6N/2Nk2N1/7R/1N1N2N1/1N6/N3N2N/2R3NN,d4b5 d4f5 
NNRNN2N/1NN3N1/3N4/8/3N3R/N1Nk2N1/3N3R/N3R3,b7c5 
R5N1/1NkN2NN/R1N3N1/N3N3/8/3N3N/1NNN4/1R1R2NN,g7e6 g7e8 
